name,street,city,province,postal,full address,X,Y,date,link
Village Square Pharmacy,2942 Finch Avenue East,"Scarborough, ON",Ontario,M1W 2T4,"2942 Finch Avenue East Scarborough, ON M1W 2T4",43.7943595,-79.3294453,2021-04-13T14:53:25.360Z,https://covid-19.ontario.ca/vaccine-locations
Vina Pharmacy,1025 Gerrard Street East,"Toronto, ON",Ontario,M4M 1Z6,"1025 Gerrard Street East Toronto, ON M4M 1Z6",43.6686901,-79.3372617,2021-04-13T14:53:25.429Z,https://covid-19.ontario.ca/vaccine-locations
Wal-Mart Pharmacy,100 City Centre Drive,"Mississauga, ON",Ontario,L5B 2C9,"100 City Centre Drive Mississauga, ON L5B 2C9",43.5930784,-79.6424911,2021-04-13T14:53:25.281Z,https://covid-19.ontario.ca/vaccine-locations
Wal-Mart Pharmacy,1002 Chemong Road,"Peterborough, ON",Ontario,K9H 7E2,"1002 Chemong Road Peterborough, ON K9H 7E2",44.3247279,-78.3333714,2021-04-13T14:53:25.328Z,https://covid-19.ontario.ca/vaccine-locations
Wal-Mart Pharmacy,1050 Hoover Park Drive,"Stouffville, ON",Ontario,L4A 0K2,"1050 Hoover Park Drive Stouffville, ON L4A 0K2",43.9551364,-79.274105,2021-04-13T14:53:25.371Z,https://covid-19.ontario.ca/vaccine-locations
Wal-Mart Pharmacy,1063 Talbot St. Unit 60 St.,"Thomas, ON",Ontario,N5P 1G4,"1063 Talbot St. Unit 60 St. Thomas, ON N5P 1G4",42.7790377,-81.1671523,2021-04-13T14:53:25.367Z,https://covid-19.ontario.ca/vaccine-locations
Wal-Mart Pharmacy,11 Woodlawn Road West,"Guelph, ON",Ontario,N1H 1G8,"11 Woodlawn Road West Guelph, ON N1H 1G8",43.5655251,-80.2810871,2021-04-13T14:53:25.192Z,https://covid-19.ontario.ca/vaccine-locations
Wal-Mart Pharmacy,1105 Wellington Road South,"London, ON",Ontario,N6E 1V4,"1105 Wellington Road South London, ON N6E 1V4",42.9315865,-81.2246887,2021-04-13T14:53:25.250Z,https://covid-19.ontario.ca/vaccine-locations
Wal-Mart Pharmacy,1108 Pembroke Street East,"Pembroke, ON",Ontario,K8A 7R4,"1108 Pembroke Street East Pembroke, ON K8A 7R4",45.8191731,-77.0804176,2021-04-13T14:53:25.324Z,https://covid-19.ontario.ca/vaccine-locations
Wal-Mart Pharmacy,1111 Davis Drive,"Newmarket, ON",Ontario,L3Y 8X2,"1111 Davis Drive Newmarket, ON L3Y 8X2",44.0680634,-79.4306535,2021-04-13T14:53:25.292Z,https://covid-19.ontario.ca/vaccine-locations
Wal-Mart Pharmacy,1130 Midland Avenue,"Kingston, ON",Ontario,K7P 2X9,"1130 Midland Avenue Kingston, ON K7P 2X9",44.2651326,-76.5725577,2021-04-13T14:53:25.224Z,https://covid-19.ontario.ca/vaccine-locations
Wal-Mart Pharmacy,1280 Fanshawe Park Road West,"London, ON",Ontario,N6G 5B1,"1280 Fanshawe Park Road West London, ON N6G 5B1",43.0093978,-81.3331287,2021-04-13T14:53:25.250Z,https://covid-19.ontario.ca/vaccine-locations
Wal-Mart Pharmacy,1280 Steeles Avenue East,"Milton, ON",Ontario,L9T 6R1,"1280 Steeles Avenue East Milton, ON L9T 6R1",43.5427269,-79.8669586,2021-04-13T14:53:25.263Z,https://covid-19.ontario.ca/vaccine-locations
Wal-Mart Pharmacy,1305 Lawrence Avenue West,"Toronto, ON",Ontario,M6L 1A5,"1305 Lawrence Avenue West Toronto, ON M6L 1A5",43.7085041,-79.4733767,2021-04-13T14:53:25.429Z,https://covid-19.ontario.ca/vaccine-locations
Wal-Mart Pharmacy,133 Highway #11 & Grant Road New,"Liskeard, ON",Ontario,P0J 1P0,"133 Highway #11 & Grant Road New Liskeard, ON P0J 1P0",47.5328258,-79.6719679,2021-04-13T14:53:25.290Z,https://covid-19.ontario.ca/vaccine-locations
Wal-Mart Pharmacy,1349 Lasalle Blvd.,"Sudbury, ON",Ontario,P3A 1Z2,"1349 Lasalle Blvd. Sudbury, ON P3A 1Z2",46.5205995,-80.9483066,2021-04-13T14:53:25.373Z,https://covid-19.ontario.ca/vaccine-locations
Wal-Mart Pharmacy,135 First Commerce Drive,"Aurora, ON",Ontario,L4G 0G2,"135 First Commerce Drive Aurora, ON L4G 0G2",44.0153537,-79.4128902,2021-04-13T14:53:25.091Z,https://covid-19.ontario.ca/vaccine-locations
Wal-Mart Pharmacy,1400 Ottawa St. South,"Kitchener, ON",Ontario,N2E 4E2,"1400 Ottawa St. South Kitchener, ON N2E 4E2",43.4162985,-80.5121036,2021-04-13T14:53:25.232Z,https://covid-19.ontario.ca/vaccine-locations
Wal-Mart Pharmacy,150 Carroll St. East,"Strathroy, ON",Ontario,N7G 3H3,"150 Carroll St. East Strathroy, ON N7G 3H3",42.9490133,-81.6064712,2021-04-13T14:53:25.372Z,https://covid-19.ontario.ca/vaccine-locations
Wal-Mart Pharmacy,1500 Fisher Street North,"Bay, ON",Ontario,P1B 2H3,"1500 Fisher Street North Bay, ON P1B 2H3",46.3146329,-79.4406629,2021-04-13T14:53:25.295Z,https://covid-19.ontario.ca/vaccine-locations
Wal-Mart Pharmacy,160 Queensway East,"Simcoe, ON",Ontario,N3Y 0A8,"160 Queensway East Simcoe, ON N3Y 0A8",42.8489584,-80.2857024,2021-04-13T14:53:25.362Z,https://covid-19.ontario.ca/vaccine-locations
Wal-Mart Pharmacy,165 North Queen Street,"Etobicoke, ON",Ontario,M9C 1A7,"165 North Queen Street Etobicoke, ON M9C 1A7",43.6183959,-79.5541975,2021-04-13T14:53:25.176Z,https://covid-19.ontario.ca/vaccine-locations
Wal-Mart Pharmacy,17940 Yonge St.,"Newmarket, ON",Ontario,L3Y 8S4,"17940 Yonge St. Newmarket, ON L3Y 8S4",44.0662691,-79.4856801,2021-04-13T14:53:25.292Z,https://covid-19.ontario.ca/vaccine-locations
Wal-Mart Pharmacy,1899 Brock Road,"Pickering, ON",Ontario,L1V 4H7,"1899 Brock Road Pickering, ON L1V 4H7",43.8449693,-79.0721407,2021-04-13T14:53:25.332Z,https://covid-19.ontario.ca/vaccine-locations
Wal-Mart Pharmacy,1900 Eglinton Avenue East,"Scarborough, ON",Ontario,M1L 2L9,"1900 Eglinton Avenue East Scarborough, ON M1L 2L9",43.7283577,-79.2955271,2021-04-13T14:53:25.361Z,https://covid-19.ontario.ca/vaccine-locations
Wal-Mart Pharmacy,1900 Major Mackenzie Drive,"Vaughan, ON",Ontario,L6A 4R9,"1900 Major Mackenzie Drive Vaughan, ON L6A 4R9",43.8576717,-79.5028396,2021-04-13T14:53:25.437Z,https://covid-19.ontario.ca/vaccine-locations
Wal-Mart Pharmacy,1942 Parkdale Avenue,"Brockville, ON",Ontario,K6V 7N4,"1942 Parkdale Avenue Brockville, ON K6V 7N4",44.6114743,-75.686385,2021-04-13T14:53:25.142Z,https://covid-19.ontario.ca/vaccine-locations
Wal-Mart Pharmacy,1980 Ogilvie Road Unit 171,"Gloucester, ON",Ontario,K1J 9L3,"1980 Ogilvie Road Unit 171 Gloucester, ON K1J 9L3",45.4325275,-75.6098258,2021-04-13T14:53:25.185Z,https://covid-19.ontario.ca/vaccine-locations
Wal-Mart Pharmacy,2065 Fairview St.,"Burlington, ON",Ontario,L7R 0B4,"2065 Fairview St. Burlington, ON L7R 0B4",43.3377649,-79.8119893,2021-04-13T14:53:25.147Z,https://covid-19.ontario.ca/vaccine-locations
Wal-Mart Pharmacy,2160 Burnamthorpe Road West,"Mississauga, ON",Ontario,L5L 5Z5,"2160 Burnamthorpe Road West Mississauga, ON L5L 5Z5",43.5439603,-79.6833601,2021-04-13T14:53:25.280Z,https://covid-19.ontario.ca/vaccine-locations
Wal-Mart Pharmacy,22 Pinebush Road,"Cambridge, ON",Ontario,N1R 8A9,"22 Pinebush Road Cambridge, ON N1R 8A9",43.4085419,-80.3254622,2021-04-13T14:53:25.150Z,https://covid-19.ontario.ca/vaccine-locations
Wal-Mart Pharmacy,2202 Jane Street,"Toronto, ON",Ontario,M3M 1A4,"2202 Jane Street Toronto, ON M3M 1A4",43.7224301,-79.510771,2021-04-13T14:53:25.429Z,https://covid-19.ontario.ca/vaccine-locations
Wal-Mart Pharmacy,2210 Bank St.,"Ottawa, ON",Ontario,K1V 0Y5,"2210 Bank St. Ottawa, ON K1V 0Y5",45.354899,-75.6547546,2021-04-13T14:53:25.322Z,https://covid-19.ontario.ca/vaccine-locations
Wal-Mart Pharmacy,2245 Islington Avenue,"Toronto, ON",Ontario,M9W 3W7,"2245 Islington Avenue Toronto, ON M9W 3W7",43.7138049,-79.5531438,2021-04-13T14:53:25.429Z,https://covid-19.ontario.ca/vaccine-locations
Wal-Mart Pharmacy,2277 Riverside Drive,"Ottawa, ON",Ontario,K1H 7X6,"2277 Riverside Drive Ottawa, ON K1H 7X6",45.3856281,-75.6774777,2021-04-13T14:53:25.322Z,https://covid-19.ontario.ca/vaccine-locations
Wal-Mart Pharmacy,235 Hays Boulevard,"Oakville, ON",Ontario,L6H 6M8,"235 Hays Boulevard Oakville, ON L6H 6M8",43.4828883,-79.7192764,2021-04-13T14:53:25.306Z,https://covid-19.ontario.ca/vaccine-locations
Wal-Mart Pharmacy,2525 St. Clair Avenue West,"Toronto, ON",Ontario,M6N 4Z5,"2525 St. Clair Avenue West Toronto, ON M6N 4Z5",43.6680541,-79.4845815,2021-04-13T14:53:25.430Z,https://covid-19.ontario.ca/vaccine-locations
Wal-Mart Pharmacy,270 Kingston Road East RR 1,"Ajax, ON",Ontario,L1Z 1G1,"270 Kingston Road East RR 1 Ajax, ON L1Z 1G1",43.8673669,-79.0134488,2021-04-13T14:53:25.077Z,https://covid-19.ontario.ca/vaccine-locations
Wal-Mart Pharmacy,288 Erie Street South,"Leamington, ON",Ontario,N8H 3C5,"288 Erie Street South Leamington, ON N8H 3C5",42.0365856,-82.5990372,2021-04-13T14:53:25.237Z,https://covid-19.ontario.ca/vaccine-locations
Wal-Mart Pharmacy,2960 Kingsway Drive,"Kitchener, ON",Ontario,N2C 1X1,"2960 Kingsway Drive Kitchener, ON N2C 1X1",43.4266049,-80.4386855,2021-04-13T14:53:25.232Z,https://covid-19.ontario.ca/vaccine-locations
Wal-Mart Pharmacy,30 Coventry Road,"Brampton, ON",Ontario,L6T 5P9,"30 Coventry Road Brampton, ON L6T 5P9",43.7403333,-79.6958116,2021-04-13T14:53:25.140Z,https://covid-19.ontario.ca/vaccine-locations
Wal-Mart Pharmacy,300 Borough Drive,"Scarborough, ON",Ontario,M1P 4P5,"300 Borough Drive Scarborough, ON M1P 4P5",43.7757281,-79.2574487,2021-04-13T14:53:25.360Z,https://covid-19.ontario.ca/vaccine-locations
Wal-Mart Pharmacy,300 Guelph St.,"Georgetown, ON",Ontario,L7G 4B1,"300 Guelph St. Georgetown, ON L7G 4B1",43.6488391,-79.8969617,2021-04-13T14:53:25.181Z,https://covid-19.ontario.ca/vaccine-locations
Wal-Mart Pharmacy,3001 Richeliue St.,"Rockland, ON",Ontario,K4K 0B5,"3001 Richeliue St. Rockland, ON K4K 0B5",45.5322464,-75.3059486,2021-04-13T14:53:25.344Z,https://covid-19.ontario.ca/vaccine-locations
Wal-Mart Pharmacy,3120 Dougall Road,"Windsor, ON",Ontario,N9E 1S7,"3120 Dougall Road Windsor, ON N9E 1S7",42.2712258,-83.0114629,2021-04-13T14:53:25.456Z,https://covid-19.ontario.ca/vaccine-locations
Wal-Mart Pharmacy,3155 Argentia Road,"Mississauga, ON",Ontario,L5N 8E1,"3155 Argentia Road Mississauga, ON L5N 8E1",43.5943086,-79.788871,2021-04-13T14:53:25.280Z,https://covid-19.ontario.ca/vaccine-locations
Wal-Mart Pharmacy,330 Clarke Road,"London, ON",Ontario,N5W 6G4,"330 Clarke Road London, ON N5W 6G4",43.0018851,-81.1711164,2021-04-13T14:53:25.251Z,https://covid-19.ontario.ca/vaccine-locations
Wal-Mart Pharmacy,335 Farmers Market Road,"Waterloo, ON",Ontario,N2V 0A4,"335 Farmers Market Road Waterloo, ON N2V 0A4",43.5081817,-80.548171,2021-04-13T14:53:25.441Z,https://covid-19.ontario.ca/vaccine-locations
Wal-Mart Pharmacy,340 Colonnade Drive,"Kemptville, ON",Ontario,K0G 1J0,"340 Colonnade Drive Kemptville, ON K0G 1J0",45.0291722,-75.6295666,2021-04-13T14:53:25.209Z,https://covid-19.ontario.ca/vaccine-locations
Wal-Mart Pharmacy,3600 Major Mackenzie Drive,"Vaughan, ON",Ontario,L6A 1S1,"3600 Major Mackenzie Drive Vaughan, ON L6A 1S1",43.8483415,-79.5552512,2021-04-13T14:53:25.436Z,https://covid-19.ontario.ca/vaccine-locations
Wal-Mart Pharmacy,3651 Strandherd Drive,"Nepean, ON",Ontario,K2J 4G8,"3651 Strandherd Drive Nepean, ON K2J 4G8",45.2718267,-75.7408564,2021-04-13T14:53:25.289Z,https://covid-19.ontario.ca/vaccine-locations
Wal-Mart Pharmacy,3850 Sheppard Avenue East,"Scarborough, ON",Ontario,M1T 3L4,"3850 Sheppard Avenue East Scarborough, ON M1T 3L4",43.7841871,-79.2921506,2021-04-13T14:53:25.360Z,https://covid-19.ontario.ca/vaccine-locations
Wal-Mart Pharmacy,400 Sandwich Street South,"Amherstburg, ON",Ontario,N9V 3L4,"400 Sandwich Street South Amherstburg, ON N9V 3L4",42.0967117,-83.1092682,2021-04-13T14:53:25.081Z,https://covid-19.ontario.ca/vaccine-locations
Wal-Mart Pharmacy,4100 Baldwin St. South,"Whitby, ON",Ontario,L1R 3H8,"4100 Baldwin St. South Whitby, ON L1R 3H8",43.9178112,-78.9602882,2021-04-13T14:53:25.445Z,https://covid-19.ontario.ca/vaccine-locations
Wal-Mart Pharmacy,420 Vansickle Road St.,"Catharines, ON",Ontario,L2R 6P9,"420 Vansickle Road St. Catharines, ON L2R 6P9",43.154352,-79.2692223,2021-04-13T14:53:25.365Z,https://covid-19.ontario.ca/vaccine-locations
Wal-Mart Pharmacy,450 Bayfield St.,"Barrie, ON",Ontario,L4M 5A2,"450 Bayfield St. Barrie, ON L4M 5A2",44.4109009,-79.7111931,2021-04-13T14:53:25.103Z,https://covid-19.ontario.ca/vaccine-locations
Wal-Mart Pharmacy,450 Terminal Ave.,"Ottawa, ON",Ontario,K1G 0Z3,"450 Terminal Ave. Ottawa, ON K1G 0Z3",45.4131465,-75.6496399,2021-04-13T14:53:25.321Z,https://covid-19.ontario.ca/vaccine-locations
Wal-Mart Pharmacy,4515 Dundas Street West RR#1,"Burlington, ON",Ontario,L7M 5B4,"4515 Dundas Street West RR#1 Burlington, ON L7M 5B4",43.4061743,-79.8116101,2021-04-13T14:53:25.147Z,https://covid-19.ontario.ca/vaccine-locations
Wal-Mart Pharmacy,470 Second Dug Hill Road RR #4,"Trenton, ON",Ontario,K8V 5P7,"470 Second Dug Hill Road RR #4 Trenton, ON K8V 5P7",44.0942541,-77.6037521,2021-04-13T14:53:25.432Z,https://covid-19.ontario.ca/vaccine-locations
Wal-Mart Pharmacy,499 Mohawk Road East,"Hamilton, ON",Ontario,L8V 4L7,"499 Mohawk Road East Hamilton, ON L8V 4L7",43.222264,-79.853132,2021-04-13T14:53:25.201Z,https://covid-19.ontario.ca/vaccine-locations
Wal-Mart Pharmacy,500 Centennial Parkway North Stoney,"Creek, ON",Ontario,L8E 0G2,"500 Centennial Parkway North Stoney Creek, ON L8E 0G2",43.2414738,-79.7536566,2021-04-13T14:53:25.369Z,https://covid-19.ontario.ca/vaccine-locations
Wal-Mart Pharmacy,500 Copper Creek Drive,"Markham, ON",Ontario,L6B 0S1,"500 Copper Creek Drive Markham, ON L6B 0S1",43.8714791,-79.2156836,2021-04-13T14:53:25.260Z,https://covid-19.ontario.ca/vaccine-locations
Wal-Mart Pharmacy,5000 Highway 7,"Markham, ON",Ontario,L3R 4M9,"5000 Highway 7 Markham, ON L3R 4M9",43.8695391,-79.287043,2021-04-13T14:53:25.260Z,https://covid-19.ontario.ca/vaccine-locations
Wal-Mart Pharmacy,5085 Mayfield Road,"Brampton, ON",Ontario,L6R 3S9,"5085 Mayfield Road Brampton, ON L6R 3S9",43.7728886,-79.7790614,2021-04-13T14:53:25.140Z,https://covid-19.ontario.ca/vaccine-locations
Wal-Mart Pharmacy,5100 Erin Mills Parkway,"Mississauga, ON",Ontario,L5M 4Z5,"5100 Erin Mills Parkway Mississauga, ON L5M 4Z5",43.5586447,-79.7115912,2021-04-13T14:53:25.280Z,https://covid-19.ontario.ca/vaccine-locations
Wal-Mart Pharmacy,5357 Fernbank Road,"Kanata, ON",Ontario,K2S 0T7,"5357 Fernbank Road Kanata, ON K2S 0T7",45.2755019,-75.874195,2021-04-13T14:53:25.208Z,https://covid-19.ontario.ca/vaccine-locations
Wal-Mart Pharmacy,545 Holland St. West,"Bradford, ON",Ontario,L3Z 0C1,"545 Holland St. West Bradford, ON L3Z 0C1",44.1093374,-79.5975737,2021-04-13T14:53:25.120Z,https://covid-19.ontario.ca/vaccine-locations
Wal-Mart Pharmacy,5995 Steeles Avenue East,"Scarborough, ON",Ontario,M1V 5P6,"5995 Steeles Avenue East Scarborough, ON M1V 5P6",43.8333939,-79.2553806,2021-04-13T14:53:25.360Z,https://covid-19.ontario.ca/vaccine-locations
Wal-Mart Pharmacy,6 Welwood Road,"Uxbridge, ON",Ontario,L9P 1X4,"6 Welwood Road Uxbridge, ON L9P 1X4",44.0879145,-79.1324508,2021-04-13T14:53:25.434Z,https://covid-19.ontario.ca/vaccine-locations
Wal-Mart Pharmacy,670 Applewood Crescent,"Vaughan, ON",Ontario,L4K 0L4,"670 Applewood Crescent Vaughan, ON L4K 0L4",43.7976898,-79.5370372,2021-04-13T14:53:25.437Z,https://covid-19.ontario.ca/vaccine-locations
Wal-Mart Pharmacy,675 Upper James St.,"Hamilton, ON",Ontario,L9C 2Z5,"675 Upper James St. Hamilton, ON L9C 2Z5",43.2367725,-79.87701,2021-04-13T14:53:25.200Z,https://covid-19.ontario.ca/vaccine-locations
Wal-Mart Pharmacy,700 Centre St.,"Thornhill, ON",Ontario,L4J 0A7,"700 Centre St. Thornhill, ON L4J 0A7",43.8116505,-79.4510506,2021-04-13T14:53:25.378Z,https://covid-19.ontario.ca/vaccine-locations
Wal-Mart Pharmacy,7100 Tecumseth Road East,"Windsor, ON",Ontario,N8T 1E6,"7100 Tecumseth Road East Windsor, ON N8T 1E6",42.3145461,-82.9432657,2021-04-13T14:53:25.455Z,https://covid-19.ontario.ca/vaccine-locations
Wal-Mart Pharmacy,73 Strathy Road,"Cobourg, ON",Ontario,K9A 5J7,"73 Strathy Road Cobourg, ON K9A 5J7",43.9757101,-78.197854,2021-04-13T14:53:25.152Z,https://covid-19.ontario.ca/vaccine-locations
Wal-Mart Pharmacy,7333 Goreway Drive,"Malton, ON",Ontario,L4T 2T8,"7333 Goreway Drive Malton, ON L4T 2T8",43.7211646,-79.6398594,2021-04-13T14:53:25.251Z,https://covid-19.ontario.ca/vaccine-locations
Wal-Mart Pharmacy,7481 Oakwood Drive Niagara,"Falls, ON",Ontario,L2E 6S5,"7481 Oakwood Drive Niagara Falls, ON L2E 6S5",43.0671835,-79.1196087,2021-04-13T14:53:25.294Z,https://covid-19.ontario.ca/vaccine-locations
Wal-Mart Pharmacy,8 And Huron Road RR 2,"Goderich, ON",Ontario,N7A 3X8,"8 And Huron Road RR 2 Goderich, ON N7A 3X8",43.7314578,-81.6869351,2021-04-13T14:53:25.185Z,https://covid-19.ontario.ca/vaccine-locations
Wal-Mart Pharmacy,800 Matheson Blvd. West,"Mississauga, ON",Ontario,L5V 2N6,"800 Matheson Blvd. West Mississauga, ON L5V 2N6",43.6073887,-79.6911605,2021-04-13T14:53:25.279Z,https://covid-19.ontario.ca/vaccine-locations
Wal-Mart Pharmacy,89 Jim Kimmett Boulevard,"Napanee, ON",Ontario,K7R 3L1,"89 Jim Kimmett Boulevard Napanee, ON K7R 3L1",44.2611952,-76.9634455,2021-04-13T14:53:25.284Z,https://covid-19.ontario.ca/vaccine-locations
Wal-Mart Pharmacy,980 O'Brien Road RR 1,"Renfrew, ON",Ontario,K7V 3Z4,"980 O'Brien Road RR 1 Renfrew, ON K7V 3Z4",45.4795894,-76.6553723,2021-04-13T14:53:25.335Z,https://covid-19.ontario.ca/vaccine-locations
Walden Family Drugstore,135 Regional Road 24 Unit 14,"Lively, ON",Ontario,P3Y 1J1,"135 Regional Road 24 Unit 14 Lively, ON P3Y 1J1",46.4229494,-81.1433738,2021-04-13T14:53:25.239Z,https://covid-19.ontario.ca/vaccine-locations
Wallace Drug Store,109 6th Avenue,"Cochrane, ON",Ontario,P0L 1C0,"109 6th Avenue Cochrane, ON P0L 1C0",49.0614446,-81.02549,2021-04-13T14:53:25.153Z,https://covid-19.ontario.ca/vaccine-locations
Walmart Pharmacy,1300 King St. East,"Oshawa, ON",Ontario,L1H 8J4,"1300 King St. East Oshawa, ON L1H 8J4",43.9073746,-78.8149033,2021-04-13T14:53:25.314Z,https://covid-19.ontario.ca/vaccine-locations
Walmart,1070 Major Mackenzie Drive East Richmond,"Hill, ON",Ontario,L4S 1P3,"1070 Major Mackenzie Drive East Richmond Hill, ON L4S 1P3",43.8773402,-79.4084341,2021-04-13T14:53:25.343Z,https://covid-19.ontario.ca/vaccine-locations
Walmart,1500 Dundas Street East,"Mississauga, ON",Ontario,L4X 1L4,"1500 Dundas Street East Mississauga, ON L4X 1L4",43.6089475,-79.5773763,2021-04-13T14:53:25.281Z,https://covid-19.ontario.ca/vaccine-locations
Walmart,255 Silver Linden Drive Richmond,"Hill, ON",Ontario,L4B 4V5,"255 Silver Linden Drive Richmond Hill, ON L4B 4V5",43.8420667,-79.4158803,2021-04-13T14:53:25.343Z,https://covid-19.ontario.ca/vaccine-locations
Walmart,799 Milner Avenue,"Scarborough, ON",Ontario,M1B 3C3,"799 Milner Avenue Scarborough, ON M1B 3C3",43.7976384,-79.2017578,2021-04-13T14:53:25.361Z,https://covid-19.ontario.ca/vaccine-locations
Walmart,8300 Highway 27,"Woodbridge, ON",Ontario,L4H 0R9,"8300 Highway 27 Woodbridge, ON L4H 0R9",43.786069,-79.624858,2021-04-13T14:53:25.459Z,https://covid-19.ontario.ca/vaccine-locations
Waterdown Pharmacy,145 Hamilton Street North Unit 4,"Waterdown, ON",Ontario,L8B 0Y7,"145 Hamilton Street North Unit 4 Waterdown, ON L8B 0Y7",43.3368387,-79.9042928,2021-04-13T14:53:25.438Z,https://covid-19.ontario.ca/vaccine-locations
Welcome Guardian Drugs (Roncesvalles),137 Roncesvalles Avenue,"Toronto, ON",Ontario,M6R 2L2,"137 Roncesvalles Avenue Toronto, ON M6R 2L2",43.6433558,-79.4474712,2021-04-13T14:53:25.430Z,https://covid-19.ontario.ca/vaccine-locations
Welcome Guardian Pharmacy,1881 Yonge Street,"Toronto, ON",Ontario,M4S 3C4,"1881 Yonge Street Toronto, ON M4S 3C4",43.6976717,-79.3960999,2021-04-13T14:53:25.430Z,https://covid-19.ontario.ca/vaccine-locations
Well+Good Pharmacy,557 Church Street,"Toronto, ON",Ontario,M4Y 2E2,"557 Church Street Toronto, ON M4Y 2E2",43.6672314,-79.3812547,2021-04-13T14:53:25.430Z,https://covid-19.ontario.ca/vaccine-locations
Weller Pharmacy,"263 Weller Avenue, Unit 2","Kingston, ON",Ontario,K7K 2V4,"263 Weller Avenue, Unit 2 Kingston, ON K7K 2V4",44.2627,-76.4912261,2021-04-13T14:53:25.224Z,https://covid-19.ontario.ca/vaccine-locations
Wellness Healthcare Pharmacy,1170 Burnhamthorpe Road West Unit 8,"Mississauga, ON",Ontario,L5C 4E6,"1170 Burnhamthorpe Road West Unit 8 Mississauga, ON L5C 4E6",43.5682703,-79.6629285,2021-04-13T14:53:25.282Z,https://covid-19.ontario.ca/vaccine-locations
West End Pharmacy,658 Second Line West Unit 3 Sault Ste,"Marie, ON",Ontario,P6C 2K9,"658 Second Line West Unit 3 Sault Ste Marie, ON P6C 2K9",46.5374357,-84.3831079,2021-04-13T14:53:25.345Z,https://covid-19.ontario.ca/vaccine-locations
Westminster Pharmacy,5115 Tecumseh Road East,"Windsor, ON",Ontario,N8T 1C2,"5115 Tecumseh Road East Windsor, ON N8T 1C2",42.3077861,-82.9634718,2021-04-13T14:53:25.456Z,https://covid-19.ontario.ca/vaccine-locations
Westminster Square Remedy's Rx,33 Farley Drive Unit 4,"Guelph, ON",Ontario,N1L 0B7,"33 Farley Drive Unit 4 Guelph, ON N1L 0B7",43.5028969,-80.1875447,2021-04-13T14:53:25.192Z,https://covid-19.ontario.ca/vaccine-locations
Westmount Pharmacy,723 Rymal Road West Unit 200,"Hamilton, ON",Ontario,L9B 2N9,"723 Rymal Road West Unit 200 Hamilton, ON L9B 2N9",43.2099142,-79.9263728,2021-04-13T14:53:25.201Z,https://covid-19.ontario.ca/vaccine-locations
Westmount Place Pharmacy,50 Westmount Road North,"Waterloo, ON",Ontario,N2L 2R5,"50 Westmount Road North Waterloo, ON N2L 2R5",43.4616605,-80.5370735,2021-04-13T14:53:25.441Z,https://covid-19.ontario.ca/vaccine-locations
Weston Jane Pharmacy,1292 Weston Road,"Toronto, ON",Ontario,M6M 4R3,"1292 Weston Road Toronto, ON M6M 4R3",43.6890937,-79.4957704,2021-04-13T14:53:25.431Z,https://covid-19.ontario.ca/vaccine-locations
Westport Village Pharmacy,3 Church St. PO Box 369,"Westport, ON",Ontario,K0G 1X0,"3 Church St. PO Box 369 Westport, ON K0G 1X0",44.6776761,-76.3996659,2021-04-13T14:53:25.443Z,https://covid-19.ontario.ca/vaccine-locations
Westside Pharmacy Pharmasave,1550 Huron Church Road,"Windsor, ON",Ontario,N9C 3Z3,"1550 Huron Church Road Windsor, ON N9C 3Z3",42.2884792,-83.0572164,2021-04-13T14:53:25.456Z,https://covid-19.ontario.ca/vaccine-locations
