name,street,city,postal,date,link
Wal-Mart Pharmacy,2202 Jane Street,"Toronto, ON",M3M 1A4,2021-04-13T14:53:25.429Z,https://covid-19.ontario.ca/vaccine-locations
Wal-Mart Pharmacy,2245 Islington Avenue,"Toronto, ON",M9W 3W7,2021-04-13T14:53:25.429Z,https://covid-19.ontario.ca/vaccine-locations
Wal-Mart Pharmacy,1305 Lawrence Avenue West,"Toronto, ON",M6L 1A5,2021-04-13T14:53:25.429Z,https://covid-19.ontario.ca/vaccine-locations
Wal-Mart Pharmacy,2525 St. Clair Avenue West,"Toronto, ON",M6N 4Z5,2021-04-13T14:53:25.430Z,https://covid-19.ontario.ca/vaccine-locations
Welcome Guardian Drugs (Roncesvalles),137 Roncesvalles Avenue,"Toronto, ON",M6R 2L2,2021-04-13T14:53:25.430Z,https://covid-19.ontario.ca/vaccine-locations
Welcome Guardian Pharmacy,1881 Yonge Street,"Toronto, ON",M4S 3C4,2021-04-13T14:53:25.430Z,https://covid-19.ontario.ca/vaccine-locations
Well+Good Pharmacy,557 Church Street,"Toronto, ON",M4Y 2E2,2021-04-13T14:53:25.430Z,https://covid-19.ontario.ca/vaccine-locations
Weston Jane Pharmacy,1292 Weston Road,"Toronto, ON",M6M 4R3,2021-04-13T14:53:25.431Z,https://covid-19.ontario.ca/vaccine-locations
Metro Pharmacy,53 Quinte St.,"Trenton, ON",K8V 3S8,2021-04-13T14:53:25.431Z,https://covid-19.ontario.ca/vaccine-locations
Rexall,109 Dundas St. East,"Trenton, ON",K8V 1L1,2021-04-13T14:53:25.431Z,https://covid-19.ontario.ca/vaccine-locations
Wal-Mart Pharmacy,470 Second Dug Hill Road RR #4,"Trenton, ON",K8V 5P7,2021-04-13T14:53:25.432Z,https://covid-19.ontario.ca/vaccine-locations
Shoppers Drug Mart,4630 Highway 7,"Unionville, ON",L3R 1M5,2021-04-13T14:53:25.432Z,https://covid-19.ontario.ca/vaccine-locations
Drugstore Pharmacy,323 Toronto St. South,"Uxbridge, ON",L9P 1N2,2021-04-13T14:53:25.433Z,https://covid-19.ontario.ca/vaccine-locations
Pharmasave Uxbridge Med Pharm,29 Toronto Street South Suite 1B,"Uxbridge, ON",L9P 1V9,2021-04-13T14:53:25.433Z,https://covid-19.ontario.ca/vaccine-locations
Rexall,2 Elgin Park Drive Unit C,"Uxbridge, ON",L9P 0B1,2021-04-13T14:53:25.433Z,https://covid-19.ontario.ca/vaccine-locations
Shoppers Drug Mart,232 Toronto Street South,"Uxbridge, ON",L9P 0C4,2021-04-13T14:53:25.434Z,https://covid-19.ontario.ca/vaccine-locations
Wal-Mart Pharmacy,6 Welwood Road,"Uxbridge, ON",L9P 1X4,2021-04-13T14:53:25.434Z,https://covid-19.ontario.ca/vaccine-locations
Rexall,3080 Highway 69 North Val,"Caron, ON",P3N 1N7,2021-04-13T14:53:25.434Z,https://covid-19.ontario.ca/vaccine-locations
Drugstore Pharmacy,100 McArthur Ave.,"Vanier, ON",K1L 6P9,2021-04-13T14:53:25.434Z,https://covid-19.ontario.ca/vaccine-locations
Shoppers Drug Mart,9306 Bathurst Street,"Vaughan, ON",L6A 4N9,2021-04-13T14:53:25.435Z,https://covid-19.ontario.ca/vaccine-locations
Shoppers Drug Mart,9200 Dufferin Street,"Vaughan, ON",L4K 0C6,2021-04-13T14:53:25.435Z,https://covid-19.ontario.ca/vaccine-locations
Sobeys Pharmacy,9200 Bathurst St.,"Vaughan, ON",L4J 8W1,2021-04-13T14:53:25.436Z,https://covid-19.ontario.ca/vaccine-locations
Venice Pharmacy,3530 Rutherford Road Unit 76,"Vaughan, ON",L4H 3T8,2021-04-13T14:53:25.436Z,https://covid-19.ontario.ca/vaccine-locations
Wal-Mart Pharmacy,3600 Major Mackenzie Drive,"Vaughan, ON",L6A 1S1,2021-04-13T14:53:25.436Z,https://covid-19.ontario.ca/vaccine-locations
Wal-Mart Pharmacy,1900 Major Mackenzie Drive,"Vaughan, ON",L6A 4R9,2021-04-13T14:53:25.437Z,https://covid-19.ontario.ca/vaccine-locations
Wal-Mart Pharmacy,670 Applewood Crescent,"Vaughan, ON",L4K 0L4,2021-04-13T14:53:25.437Z,https://covid-19.ontario.ca/vaccine-locations
Simpson's Pharmacy,1882 Niagara Stone Road,"Virgil, ON",L0S 1T0,2021-04-13T14:53:25.437Z,https://covid-19.ontario.ca/vaccine-locations
Pellow Pharmasave,232 Durham St. East Po Box 1000,"Walkerton, ON",N0G 2V0,2021-04-13T14:53:25.437Z,https://covid-19.ontario.ca/vaccine-locations
Shoppers Drug Mart,1900 Mosley Street Unit 4 Wasaga,"Beach, ON",L9Z 1Z3,2021-04-13T14:53:25.438Z,https://covid-19.ontario.ca/vaccine-locations
Shoppers Drug Mart,25 Hamilton Street North,"Waterdown, ON",L0R 2H6,2021-04-13T14:53:25.438Z,https://covid-19.ontario.ca/vaccine-locations
Waterdown Pharmacy,145 Hamilton Street North Unit 4,"Waterdown, ON",L8B 0Y7,2021-04-13T14:53:25.438Z,https://covid-19.ontario.ca/vaccine-locations
Alphamed Pharmacy,460 Albert Street,"Waterloo, ON",N2L 6J8,2021-04-13T14:53:25.438Z,https://covid-19.ontario.ca/vaccine-locations
Carriage Crossing Pharmacy,105 Oak Park Drive Unit 4,"Waterloo, ON",N2K 0B3,2021-04-13T14:53:25.439Z,https://covid-19.ontario.ca/vaccine-locations
Loblaw Pharmacy,450 Erb Street West,"Waterloo, ON",N2T 1H4,2021-04-13T14:53:25.439Z,https://covid-19.ontario.ca/vaccine-locations
Phamily Pharmacy,98 Weber Street North,"Waterloo, ON",N2J 3G8,2021-04-13T14:53:25.439Z,https://covid-19.ontario.ca/vaccine-locations
Rexall,585 Weber St. North,"Waterloo, ON",N2V 1V8,2021-04-13T14:53:25.440Z,https://covid-19.ontario.ca/vaccine-locations
Rexall,425 University Ave. East,"Waterloo, ON",N2K 4C9,2021-04-13T14:53:25.440Z,https://covid-19.ontario.ca/vaccine-locations
Shoppers Drug Mart,600 Laurelwood Drive,"Waterloo, ON",N2V 0A2,2021-04-13T14:53:25.440Z,https://covid-19.ontario.ca/vaccine-locations
Shoppers Drug Mart,"550 King Street North, Major 4A","Waterloo, ON",N2L 5W6,2021-04-13T14:53:25.440Z,https://covid-19.ontario.ca/vaccine-locations
Sobeys Pharmacy,640 Parkside Drive,"Waterloo, ON",N2L 0C7,2021-04-13T14:53:25.441Z,https://covid-19.ontario.ca/vaccine-locations
Sobeys Pharmacy,450 Columbia Street West,"Waterloo, ON",N2T 2W1,2021-04-13T14:53:25.441Z,https://covid-19.ontario.ca/vaccine-locations
Wal-Mart Pharmacy,335 Farmers Market Road,"Waterloo, ON",N2V 0A4,2021-04-13T14:53:25.441Z,https://covid-19.ontario.ca/vaccine-locations
Westmount Place Pharmacy,50 Westmount Road North,"Waterloo, ON",N2L 2R5,2021-04-13T14:53:25.441Z,https://covid-19.ontario.ca/vaccine-locations
Loblaw Pharmacy,821 Niagara Street North,"Welland, ON",L3C 1M4,2021-04-13T14:53:25.442Z,https://covid-19.ontario.ca/vaccine-locations
Rexall,399 King Street,"Welland, ON",L3B 3K4,2021-04-13T14:53:25.442Z,https://covid-19.ontario.ca/vaccine-locations
Shoppers Drug Mart,595 South Pelham Road,"Welland, ON",L3C 3C7,2021-04-13T14:53:25.442Z,https://covid-19.ontario.ca/vaccine-locations
Shoppers Drug Mart,800 Niagara Street North Unit H2,"Welland, ON",L3C 5Z4,2021-04-13T14:53:25.442Z,https://covid-19.ontario.ca/vaccine-locations
La Rose Pharmacy,140 La Rose Avenue,"Weston, ON",M9P 1B2,2021-04-13T14:53:25.443Z,https://covid-19.ontario.ca/vaccine-locations
Rexall,250 Wincott Drive,"Weston, ON",M9R 2R5,2021-04-13T14:53:25.443Z,https://covid-19.ontario.ca/vaccine-locations
Westport Village Pharmacy,3 Church St. PO Box 369,"Westport, ON",K0G 1X0,2021-04-13T14:53:25.443Z,https://covid-19.ontario.ca/vaccine-locations
Loblaw Pharmacy,200 Taunton Road West,"Whitby, ON",L1R 3H8,2021-04-13T14:53:25.443Z,https://covid-19.ontario.ca/vaccine-locations
Lovell Drugs,617 Victoria Street West Unit 9,"Whitby, ON",L1N 0E4,2021-04-13T14:53:25.444Z,https://covid-19.ontario.ca/vaccine-locations
Pringle Creek Pharmasave,728 Anderson Street,"Whitby, ON",L1N 3V6,2021-04-13T14:53:25.444Z,https://covid-19.ontario.ca/vaccine-locations
Shoppers Drug Mart,4081 Thickson Road North,"Whitby, ON",L1R 2X3,2021-04-13T14:53:25.444Z,https://covid-19.ontario.ca/vaccine-locations
Shoppers Drug Mart,3100 Garden St.,"Whitby, ON",L1R 2G8,2021-04-13T14:53:25.444Z,https://covid-19.ontario.ca/vaccine-locations
Shoppers Drug Mart,910 Dundas Street West,"Whitby, ON",L1P 1P7,2021-04-13T14:53:25.445Z,https://covid-19.ontario.ca/vaccine-locations
Shoppers Drug Mart,1801 Dundas Street East,"Whitby, ON",L1N 7C5,2021-04-13T14:53:25.445Z,https://covid-19.ontario.ca/vaccine-locations
Wal-Mart Pharmacy,4100 Baldwin St. South,"Whitby, ON",L1R 3H8,2021-04-13T14:53:25.445Z,https://covid-19.ontario.ca/vaccine-locations
Whitney Pharmacy,29542 Hwy 60,"Whitney, ON",K0J 2M0,2021-04-13T14:53:25.446Z,https://covid-19.ontario.ca/vaccine-locations
Rexall,3555 Don Mills Road,"Willowdale, ON",M2H 3N3,2021-04-13T14:53:25.446Z,https://covid-19.ontario.ca/vaccine-locations
Rexall,288 Sheppard Avenue East,"Willowdale, ON",M2N 3B1,2021-04-13T14:53:25.446Z,https://covid-19.ontario.ca/vaccine-locations
Shoppers Drug Mart,1800 Sheppard Avenue East,"Willowdale, ON",M2J 5A7,2021-04-13T14:53:25.446Z,https://covid-19.ontario.ca/vaccine-locations
Seaway Valley Pharmacy,507 Main Street,"Winchester, ON",K0C 2K0,2021-04-13T14:53:25.447Z,https://covid-19.ontario.ca/vaccine-locations
Central Drug Mart,"5415 Tecumseh Road East, Unit 501","Windsor, ON",N8T 1C5,2021-04-13T14:53:25.447Z,https://covid-19.ontario.ca/vaccine-locations
Costco,4411 Walker Road,"Windsor, ON",N9A 6J3,2021-04-13T14:53:25.447Z,https://covid-19.ontario.ca/vaccine-locations
Downtown Windsor Pharmacy,100 Park Street West,"Windsor, ON",N9A 7A5,2021-04-13T14:53:25.447Z,https://covid-19.ontario.ca/vaccine-locations
Medica Pharmacy,1210 Erie Street East,"Windsor, ON",N9A 3Z5,2021-04-13T14:53:25.448Z,https://covid-19.ontario.ca/vaccine-locations
Neighborhood Drug Store,439 Wyandotte Street East,"Windsor, ON",N9A 3H8,2021-04-13T14:53:25.448Z,https://covid-19.ontario.ca/vaccine-locations
Novacare Pharmacy,1275 Walker Road,"Windsor, ON",N8Y 4X9,2021-04-13T14:53:25.448Z,https://covid-19.ontario.ca/vaccine-locations
Real Canadian Superstore,4371 Walker Road,"Windsor, ON",N8W 3T6,2021-04-13T14:53:25.449Z,https://covid-19.ontario.ca/vaccine-locations
Real Canadian Superstore,2430 Dougall Avenue,"Windsor, ON",N8X 1T2,2021-04-13T14:53:25.449Z,https://covid-19.ontario.ca/vaccine-locations
Rexall,3840 Howard Avenue,"Windsor, ON",N9E 3N9,2021-04-13T14:53:25.449Z,https://covid-19.ontario.ca/vaccine-locations
Rexall,1215 Ouellette Avenue,"Windsor, ON",N8X 1J3,2021-04-13T14:53:25.449Z,https://covid-19.ontario.ca/vaccine-locations
Shoppers Drug Mart,500 Tecumseh Road East,"Windsor, ON",N8X 2S2,2021-04-13T14:53:25.450Z,https://covid-19.ontario.ca/vaccine-locations
Shoppers Drug Mart,1675 Wyandotte Street West,"Windsor, ON",N9B 1H8,2021-04-13T14:53:25.450Z,https://covid-19.ontario.ca/vaccine-locations
Shoppers Drug Mart,5050 Tecumseh Road East,"Windsor, ON",N8T 1C1,2021-04-13T14:53:25.451Z,https://covid-19.ontario.ca/vaccine-locations
Shoppers Drug Mart,2109 Ottawa Street,"Windsor, ON",N8Y 1R8,2021-04-13T14:53:25.451Z,https://covid-19.ontario.ca/vaccine-locations
Shoppers Drug Mart,3970 Seminole Street,"Windsor, ON",N8Y 4T2,2021-04-13T14:53:25.451Z,https://covid-19.ontario.ca/vaccine-locations
Shoppers Drug Mart,1270 Walker Road,"Windsor, ON",N8Y 4T4,2021-04-13T14:53:25.451Z,https://covid-19.ontario.ca/vaccine-locations
Shoppers Drug Mart,"1421 Grand Marais Road West, Unit 100","Windsor, ON",N9E 4V1,2021-04-13T14:53:25.452Z,https://covid-19.ontario.ca/vaccine-locations
Shoppers Drug Mart,4835 Wyandotte Street East,"Windsor, ON",N8Y 1H9,2021-04-13T14:53:25.452Z,https://covid-19.ontario.ca/vaccine-locations
Shoppers Drug Mart,11500 Tecumseh Road East,"Windsor, ON",N8N 1L7,2021-04-13T14:53:25.452Z,https://covid-19.ontario.ca/vaccine-locations
Shoppers Drug Mart,7980 Menard Street,"Windsor, ON",N8S 1V9,2021-04-13T14:53:25.453Z,https://covid-19.ontario.ca/vaccine-locations
Shoppers Drug Mart,2670 Tecumseh Road West,"Windsor, ON",N9B 3P9,2021-04-13T14:53:25.453Z,https://covid-19.ontario.ca/vaccine-locations
Shoppers Drug Mart,"3950 Dougall Avenue, Unit 2","Windsor, ON",N9G 1X2,2021-04-13T14:53:25.453Z,https://covid-19.ontario.ca/vaccine-locations
Shoppers Drug Mart,600 Ouellette Avenue,"Windsor, ON",N9A 6Z3,2021-04-13T14:53:25.454Z,https://covid-19.ontario.ca/vaccine-locations
Shoppers Drug Mart,1760 Huron Church Road,"Windsor, ON",N9C 2L4,2021-04-13T14:53:25.454Z,https://covid-19.ontario.ca/vaccine-locations
Shoppers Drug Mart,7720 Tecumseh Road East,"Windsor, ON",N8T 1E9,2021-04-13T14:53:25.454Z,https://covid-19.ontario.ca/vaccine-locations
Shoppers Drug Mart,3100 Howard Avenue,"Windsor, ON",N8X 3Y8,2021-04-13T14:53:25.454Z,https://covid-19.ontario.ca/vaccine-locations
Wal-Mart Pharmacy,7100 Tecumseth Road East,"Windsor, ON",N8T 1E6,2021-04-13T14:53:25.455Z,https://covid-19.ontario.ca/vaccine-locations
Wal-Mart Pharmacy,3120 Dougall Road,"Windsor, ON",N9E 1S7,2021-04-13T14:53:25.456Z,https://covid-19.ontario.ca/vaccine-locations
Westminster Pharmacy,5115 Tecumseh Road East,"Windsor, ON",N8T 1C2,2021-04-13T14:53:25.456Z,https://covid-19.ontario.ca/vaccine-locations
Westside Pharmacy Pharmasave,1550 Huron Church Road,"Windsor, ON",N9C 3Z3,2021-04-13T14:53:25.456Z,https://covid-19.ontario.ca/vaccine-locations
Windsor Avenue Pharmacy,1329 Windsor Avenue,"Windsor, ON",N8X 3L8,2021-04-13T14:53:25.456Z,https://covid-19.ontario.ca/vaccine-locations
Zehrs,7201 Tecumseh Road East,"Windsor, ON",N8T 3K4,2021-04-13T14:53:25.457Z,https://covid-19.ontario.ca/vaccine-locations
Ziter Pharmacy,"2462 Howard Avenue, Suite 108","Windsor, ON",N8X 3V6,2021-04-13T14:53:25.457Z,https://covid-19.ontario.ca/vaccine-locations
Costco Pharmacy,71 Colossus Drive,"Woodbridge, ON",L4L 9J8,2021-04-13T14:53:25.457Z,https://covid-19.ontario.ca/vaccine-locations
FreshCo Pharmacy,3737 Major Mackenzie Drive,"Woodbridge, ON",L4H 0A2,2021-04-13T14:53:25.457Z,https://covid-19.ontario.ca/vaccine-locations
Prima Care Pharmacy,9600 Islington Ave. Unit 9,"Woodbridge, ON",L4H 2T1,2021-04-13T14:53:25.458Z,https://covid-19.ontario.ca/vaccine-locations
Rexall,3900 Rutherford Road,"Woodbridge, ON",L4H 3G8,2021-04-13T14:53:25.458Z,https://covid-19.ontario.ca/vaccine-locations
Shoppers Drug Mart,4000 Highway 7,"Woodbridge, ON",L4L 1A6,2021-04-13T14:53:25.458Z,https://covid-19.ontario.ca/vaccine-locations
Shoppers Drug Mart,9200 Weston Road Bldg C,"Woodbridge, ON",L4H 2P8,2021-04-13T14:53:25.458Z,https://covid-19.ontario.ca/vaccine-locations
Shoppers Drug Mart,5100 Rutherford Road,"Woodbridge, ON",L4H 2J2,2021-04-13T14:53:25.459Z,https://covid-19.ontario.ca/vaccine-locations
Walmart,8300 Highway 27,"Woodbridge, ON",L4H 0R9,2021-04-13T14:53:25.459Z,https://covid-19.ontario.ca/vaccine-locations
Lakeview Pharmacy,805 Vansittart Ave. Unit 2,"Woodstock, ON",N4T 0L6,2021-04-13T14:53:25.459Z,https://covid-19.ontario.ca/vaccine-locations
Rexall,379 Springbank Ave. North,"Woodstock, ON",N4T 1H3,2021-04-13T14:53:25.459Z,https://covid-19.ontario.ca/vaccine-locations
Rexall,706 Dundas St.,"Woodstock, ON",N4S 1E7,2021-04-13T14:53:25.460Z,https://covid-19.ontario.ca/vaccine-locations
Shoppers Drug Mart,959 Dundas Street East,"Woodstock, ON",N4S 1H2,2021-04-13T14:53:25.460Z,https://covid-19.ontario.ca/vaccine-locations
Zehrs Pharmacy,969 Dundas St.,"Woodstock, ON",N4S 1H2,2021-04-13T14:53:25.460Z,https://covid-19.ontario.ca/vaccine-locations
