,DBUID,DBPOP,DAUID,DAPOP,CSDUID,CSDNAME,CSDTYPE,CSDPOP,CMAUID,CMAPUID,CMANAME,CMATYPE,CMAPOP,PRUID,PRNAME,PRPOP,lon,lat,in_db_emp,prox_idx_emp,in_db_pharma,prox_idx_pharma,in_db_childcare,prox_idx_childcare,in_db_health,prox_idx_health,in_db_grocery,prox_idx_grocery,in_db_educpri,prox_idx_educpri,in_db_educsec,prox_idx_educsec,in_db_lib,prox_idx_lib,in_db_parks,prox_idx_parks,in_db_transit,prox_idx_transit,transit_na,amenity_dense,suppressed
187427,35200649002,178,35200649,530,3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.2861,43.6818,1,0.0893,0,0.0718,0,0.2184,1,0.0235,0,0.0604,0,0.3245,0,0.2035,0,,0,0.0143,1,0.0759,0,0,0
187428,35200649003,189,35200649,530,3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.287,43.6817,1,0.0923,1,0.115,1,0.2621,1,0.0223,0,0.061,0,0.32,0,0.2022,0,,0,0.0329,1,0.0552,0,0,0
187429,35200650001,139,35200650,742,3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.286,43.6841,1,0.0854,0,0.064,1,0.2653,1,0.0211,0,0.0649,0,0.3401,0,0.1656,0,0.0483,0,0.0235,1,0.0514,0,1,0
187430,35200650002,162,35200650,742,3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.2869,43.6839,1,0.0933,0,0.058,0,0.2207,1,0.02,0,0.0533,0,0.33,0,0.1691,0,0.0516,0,0.0246,0,0.0437,0,1,0
187431,35200650003,181,35200650,742,3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.2879,43.6837,1,0.0946,0,0.062,0,0.2221,1,0.0207,0,0.0737,0,0.3766,0,0.1838,0,0.0592,0,0.0274,0,0.0437,0,1,0
187432,35200650004,260,35200650,742,3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.2885,43.6822,1,0.0909,0,0.0519,0,0.1652,0,0.0192,1,0.1549,1,0.56,0,0.1771,0,0.0549,0,0.0342,0,0.0275,0,1,0
187433,35200651001,178,35200651,715,3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.2867,43.6859,1,0.0856,0,0.0745,1,0.2666,0,0.0191,0,0.1416,0,0.2998,0,0.1356,0,,0,0.0368,1,0.0613,0,0,0
187434,35200651002,157,35200651,715,3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.2877,43.6857,1,0.0846,0,0.0356,0,0.2072,1,0.0189,0,0.0519,0,0.3018,0,0.1495,0,0.0508,0,0.024,0,0.0382,0,1,0
187435,35200651003,160,35200651,715,3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.2886,43.6855,1,0.0866,0,0.0594,0,0.2098,0,0.0188,0,0.1027,0,0.3251,0,0.1497,0,0.0516,0,0.0336,0,0.0449,0,1,0
187436,35200651004,220,35200651,715,3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.2897,43.6851,1,0.0865,0,0.0638,1,0.2405,0,0.018,0,0.1077,0,0.3139,0,0.161,0,0.0562,0,0.0369,1,0.0382,0,1,0
187437,35200652001,443,35200652,608,3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.2899,43.6822,1,0.0896,1,0.1015,1,0.1998,1,0.0205,0,0.0628,0,0.3509,0,0.1878,0,0.049,0,0.0229,0,0.0286,0,1,0
187438,35200652004,165,35200652,608,3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.2917,43.6829,1,0.1012,0,0.0524,0,0.1747,0,0.0177,0,0.0806,0,0.3322,0,0.2635,0,0.0737,0,0.0468,0,0.0359,0,1,0
187439,35200653001,222,35200653,428,3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.2911,43.685,1,0.0828,0,0.0366,0,0.1614,0,0.016,0,0.0866,0,0.2528,0,0.1985,0,0.0693,0,0.0357,0,0.0287,0,1,0
187440,35200653002,206,35200653,428,3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.2924,43.6847,1,0.1039,0,0.0412,0,0.1613,0,0.0179,0,0.1082,0,0.2447,0,0.2327,0,0.0787,0,0.0601,1,0.0279,0,1,0
187441,35200654002,65,35200654,"1,917",3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.2883,43.6871,1,0.0862,0,0.0614,0,0.1812,0,0.0169,0,0.1096,0,0.2912,0,0.1326,0,0.0597,0,0.044,1,0.0409,0,1,0
187442,35200654003,214,35200654,"1,917",3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.2963,43.6838,1,0.1078,0,0.026,0,0.1815,0,0.0192,0,0.092,0,0.2992,0,0.1324,0,0.1834,0,0.0841,0,0.0458,0,1,0
187443,35200654006,73,35200654,"1,917",3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.2933,43.6875,1,0.0942,0,0.0165,0,0.141,1,0.0166,0,0.164,0,0.3076,0,0.1165,0,0.0844,0,0.1079,0,0.0249,0,1,0
187444,35200654007,335,35200654,"1,917",3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.2959,43.6863,1,0.0999,0,0.0383,0,0.1779,0,0.0182,0,0.203,0,0.3034,0,0.1217,0,0.1273,0,0.112,0,0.0429,0,1,0
187445,35200654008,232,35200654,"1,917",3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.2921,43.6865,1,0.0948,0,0.0453,0,0.1612,0,0.0172,0,0.1451,0,0.2718,0,0.1289,0,0.0865,1,0.1265,1,0.029,0,1,0
187446,35200654009,231,35200654,"1,917",3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.2948,43.6868,1,0.0921,0,0.0185,0,0.1579,1,0.0162,1,0.1838,0,0.292,0,0.1316,0,0.1016,1,0.1075,1,0.0376,0,1,0
187447,35200654010,489,35200654,"1,917",3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.2956,43.6854,1,0.1044,0,0.0389,0,0.1909,1,0.0193,1,0.2348,0,0.32,0,0.1358,0,0.1488,0,0.1233,1,0.0469,0,1,0
187448,35200654011,83,35200654,"1,917",3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.2905,43.6875,1,0.0878,0,0.0611,0,0.1797,0,0.0167,0,0.1277,0,0.2605,0,0.1341,0,0.0666,0,0.0674,0,0.0327,0,1,0
187449,35200654012,107,35200654,"1,917",3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.2911,43.6873,1,0.0891,0,0.045,0,0.166,0,0.0165,0,0.108,0,0.2536,0,0.1378,0,0.07,0,0.0827,0,0.0264,0,1,0
187450,35200654013,88,35200654,"1,917",3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.2918,43.6872,1,0.0919,0,0.0443,0,0.1572,0,0.0168,0,0.1218,0,0.2562,0,0.1087,0,0.0737,0,0.113,0,0.0286,0,1,0
187451,35200655001,156,35200655,529,3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.2937,43.6844,1,0.1003,0,0.0396,0,0.1745,1,0.0191,0,0.1144,0,0.3145,0,0.3116,0,0.1229,0,0.0849,0,0.0343,0,1,0
187452,35200655002,206,35200655,529,3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.2949,43.6841,1,0.1045,1,0.0648,1,0.2135,0,0.0168,0,0.0805,0,0.2773,0,0.1556,0,0.1372,0,0.0583,1,0.0278,0,2,0
187454,35200655004,167,35200655,529,3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.2942,43.6823,1,0.0914,0,0.0537,0,0.2022,1,0.0178,0,0.0807,0,0.3427,0,0.646,0,0.0934,0,0.0704,0,0.0348,0,1,0
187455,35200656001,141,35200656,419,3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.2909,43.6811,1,0.0981,0,0.0863,0,0.197,0,0.0184,0,0.0897,0,0.4017,0,0.3061,0,0.0613,0,0.0414,1,0.0437,0,1,0
187456,35200656002,278,35200656,419,3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.2922,43.6809,1,0.1054,0,0.0768,0,0.2047,0,0.0212,0,0.0901,0,0.4505,0,0.3969,0,0.0686,0,0.0568,0,0.0448,0,1,0
187457,35200657001,330,35200657,875,3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.2955,43.6821,1,0.1142,0,0.0224,0,0.2023,1,0.0193,0,0.0659,0,0.2827,0,0.1871,0,0.1208,0,0.0609,0,0.025,0,1,0
187458,35200657002,250,35200657,875,3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.2948,43.6804,1,0.1169,0,0.0789,1,0.2896,1,0.0239,0,0.0241,1,0.6188,1,0.5324,0,0.0844,0,0.042,1,0.0518,0,1,0
187459,35200657003,295,35200657,875,3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.2974,43.6798,1,0.1253,0,0.0583,1,0.3491,1,0.0259,0,0.0076,0,0.4043,0,0.2084,0,0.1457,0,0.0659,1,0.0663,0,1,0
187460,35200658001,43,35200658,552,3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.29,43.6798,1,0.0981,0,0.0999,0,0.2097,0,0.0217,0,0.0562,0,0.4694,0,0.2464,0,0.0516,0,0.0393,0,0.0484,0,1,0
187461,35200658002,259,35200658,552,3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.2925,43.6778,1,0.0942,1,0.1053,0,0.1791,1,0.0215,0,0.0775,0,0.4237,0,0.2218,0,0.1048,1,0.0837,1,0.0339,0,1,0
187462,35200658003,88,35200658,552,3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.295,43.6792,1,0.1133,0,0.0719,0,0.2118,0,0.022,0,0.0149,0,0.3637,0,0.2484,0,0.0745,0,0.046,1,0.0437,0,1,0
187463,35200658004,73,35200658,552,3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.2947,43.678,1,0.1146,0,0.0647,0,0.2249,0,0.0233,0,0.0411,0,0.3571,0,0.2371,0,0.1259,0,0.0474,0,0.0428,0,1,0
187464,35200658005,89,35200658,552,3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.2947,43.6767,1,0.1113,0,0.0747,0,0.2048,1,0.023,0,0.0465,0,0.3367,0,0.1679,0,0.1214,0,0.0568,0,0.0374,0,1,0
187465,35200659001,81,35200659,417,3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.2967,43.6788,1,0.121,0,0.0711,0,0.2754,1,0.0248,0,0.0223,0,0.3829,0,0.2598,0,0.0987,0,0.0615,1,0.0576,0,1,0
187466,35200659002,103,35200659,417,3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.2964,43.6779,1,0.1155,0,0.0681,0,0.2244,1,0.0237,0,0.0425,0,0.3454,0,0.1651,0,0.1325,0,0.053,0,0.045,0,1,0
187467,35200659003,147,35200659,417,3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.2962,43.6767,1,0.1085,0,0.0893,0,0.1806,1,0.0225,0,0.0531,0,0.3363,0,0.1451,0,0.1191,0,0.0703,1,0.0339,0,1,0
187468,35200659004,86,35200659,417,3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.2958,43.6751,1,0.1131,0,0.0989,0,0.1704,1,0.0231,0,0.0711,0,0.3478,0,0.1012,0,0.1262,0,0.0752,0,0.0449,0,2,0
187469,35200660001,169,35200660,752,3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.2988,43.6783,1,0.1251,0,0.079,0,0.2724,1,0.0259,0,0.0537,0,0.3522,0,0.1755,0,0.1454,0,0.0689,1,0.0615,0,1,0
187470,35200660002,276,35200660,752,3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.2989,43.6772,1,0.1199,0,0.1188,0,0.2205,1,0.0227,0,0.0523,0,0.3242,0,0.0958,0,0.1193,0,0.0392,1,0.0359,0,1,0
187471,35200660003,123,35200660,752,3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.2993,43.6761,1,0.1189,0,0.1142,0,0.2123,1,0.022,0,0.0495,0,0.2953,0,0.0942,0,0.1173,0,0.0346,0,0.0292,0,1,0
187472,35200660004,184,35200660,752,3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.2981,43.6748,1,0.1125,0,0.115,1,0.2138,1,0.022,0,0.0683,1,0.5159,0,0.0905,0,0.1205,0,0.0551,1,0.0365,0,2,0
187473,35200661003,711,35200661,711,3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.3012,43.6783,1,0.1278,1,0.152,0,0.2912,1,0.0245,0,0.0512,0,0.3713,0,0.1406,0,0.1398,0,0.0572,1,0.1013,0,1,0
187474,35200662003,778,35200662,778,3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.3023,43.6763,1,0.1208,1,0.1669,1,0.2524,1,0.0234,0,0.0348,0,0.2566,0,0.094,0,0.1252,0,0.0115,1,0.0311,0,1,0
187475,35200663001,156,35200663,289,3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.3006,43.6756,1,0.1219,1,0.2048,0,0.2536,1,0.025,0,0.0646,0,0.2905,0,0.0907,0,0.1305,0,0.044,0,0.0361,0,1,0
187476,35200663002,133,35200663,289,3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.3015,43.6754,1,0.1237,0,0.1751,0,0.2636,1,0.0241,0,0.0568,0,0.253,0,0.085,0,0.1273,0,0.0327,0,0.0373,0,1,0
187477,35200664001,361,35200664,731,3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.2993,43.6725,1,0.1265,0,0.1874,0,0.179,1,0.0258,1,0.2152,0,0.2949,0,0.0418,0,0.1611,0,0.0875,0,0.0419,0,2,0
187478,35200664002,370,35200664,731,3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.3003,43.6723,1,0.126,0,0.1448,1,0.2419,1,0.0261,0,0.0612,0,0.2413,0,0.0392,0,0.113,0,0.0664,1,0.0378,0,1,0
187479,35200665001,391,35200665,847,3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.3012,43.6721,1,0.1275,1,0.1788,0,0.195,1,0.0248,0,0.0691,0,0.2386,0,0.0372,0,0.113,0,0.0569,0,0.0393,0,2,0
187480,35200665002,456,35200665,847,3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.3024,43.6719,1,0.1316,1,0.1926,1,0.2216,1,0.025,0,0.0606,0,0.1856,0,,0,0.0876,0,0.0436,0,0.0364,0,1,0
187481,35200666001,161,35200666,754,3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.3063,43.6748,1,0.1376,0,0.0592,0,0.2227,0,0.0243,0,0.0147,0,0.1956,0,0.038,0,0.048,0,0.0501,1,0.0436,0,1,0
187482,35200666002,164,35200666,754,3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.3058,43.6734,1,0.1335,0,0.1242,0,0.2538,0,0.0253,0,0.0602,0,0.208,0,0.0389,0,0.0597,0,0.0575,0,0.0434,0,1,0
187483,35200666003,429,35200666,754,3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.3037,43.6715,1,0.1283,1,0.1906,0,0.2192,1,0.0222,0,0.0606,0,0.1842,0,,0,0.0876,0,0.0433,1,0.0364,0,1,0
187484,35200667001,472,35200667,472,3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.3051,43.671,1,0.1326,1,0.1292,0,0.1701,1,0.0234,0,0.0436,0,0.1589,0,,0,0.0707,0,0.075,1,0.0463,0,1,0
187485,35200668001,325,35200668,325,3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.3058,43.6703,1,0.142,0,0.0779,0,0.1685,1,0.0276,0,0.0476,0,0.1558,0,,0,0.0693,0,0.0557,1,0.0546,0,1,0
187486,35200669001,172,35200669,368,3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.3073,43.671,1,0.1456,0,0.0743,0,0.1955,0,0.0268,0,0.0571,0,0.1585,0,,0,0.0613,0,0.0899,0,0.0506,0,1,0
187487,35200669002,196,35200669,368,3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.3067,43.6695,1,0.1443,0,0.0716,0,0.1419,1,0.0268,0,0.0684,0,0.0889,0,,0,0.0693,0,0.0923,1,0.053,0,1,0
187488,35200670001,186,35200670,525,3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.3092,43.6719,1,0.1468,0,0.0102,0,0.1693,0,0.0227,0,0.0656,0,0.1094,0,,0,,0,0.1496,1,0.0385,0,0,0
187489,35200670002,160,35200670,525,3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.3084,43.6707,1,0.1456,0,0.0525,0,0.1733,1,0.0268,0,0.0598,0,0.1471,0,,0,0.0567,0,0.1018,0,0.0462,0,1,0
187490,35200670003,179,35200670,525,3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.3078,43.6692,1,0.1465,0,0.0554,0,0.131,1,0.0265,0,0.0878,0,0.1082,0,,0,0.0635,0,0.113,0,0.0417,0,1,0
187491,35200671001,221,35200671,418,3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.3099,43.6705,1,0.1522,0,0.0171,0,0.158,1,0.0244,0,0.1009,0,0.1339,0,,0,0.0512,1,0.2744,0,0.0427,0,1,0
187492,35200671002,197,35200671,418,3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.309,43.6689,1,0.1444,0,0.0423,0,0.1188,1,0.0245,0,0.086,0,0.1012,0,,0,0.0587,0,0.1119,0,0.0346,0,1,0
187493,35200672001,150,35200672,301,3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.3103,43.6689,1,0.1546,0,0.0148,0,0.1426,1,0.027,0,0.1367,0,0.1351,0,,0,0.1023,0,0.2019,1,0.0419,0,1,0
187494,35200672002,151,35200672,301,3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.3114,43.6681,1,0.1554,0,0.0148,0,0.1283,0,0.0234,0,0.1477,0,0.1289,0,,0,0.102,0,0.1712,0,0.0405,0,1,0
187495,35200673002,0,35200673,608,3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.3116,43.6699,0,0.1572,0,0.0249,0,0.1894,0,0.0352,0,0.1538,0,0.2,0,,0,0.107,1,0.3363,0,0.062,0,1,0
187496,35200673003,32,35200673,608,3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.3134,43.6698,1,0.1574,0,0.0397,0,0.1731,0,0.0342,0,0.207,0,0.1959,0,,0,0.0624,1,0.3449,0,0.0425,0,1,0
187497,35200673004,447,35200673,608,3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.311,43.6712,1,0.1538,0,0.0181,0,0.1898,1,0.0255,0,0.1018,0,0.1662,0,,0,0.052,0,0.2338,1,0.0532,0,1,0
187498,35200673005,129,35200673,608,3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.312,43.6702,1,0.1512,0,0.0161,0,0.1539,0,0.0224,0,0.1038,0,0.1323,0,,0,0.0524,0,0.2434,1,0.0383,0,1,0
187499,35200674003,198,35200674,945,3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.3125,43.6685,1,0.1564,0,0.0145,0,0.1369,0,0.0239,0,0.1354,0,0.135,0,,0,0.0512,0,0.2224,1,0.0424,0,1,0
187500,35200674004,58,35200674,945,3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.3133,43.6677,1,0.1579,0,0.0221,0,0.1364,1,0.0223,0,0.1871,0,0.1606,0,,0,0.0562,0,0.2201,0,0.0408,0,1,0
187501,35200674005,503,35200674,945,3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.3148,43.6685,1,0.158,0,0.0282,0,0.1424,1,0.0287,1,0.2438,0,0.1887,0,,0,0.0686,1,0.2621,1,0.0413,0,1,0
187502,35200674006,186,35200674,945,3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.3154,43.667,1,0.1598,0,0.025,0,0.1376,0,0.0289,0,0.1876,0,0.1434,0,,0,0.0635,0,0.2002,1,0.058,0,1,0
187503,35200675001,322,35200675,583,3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.3178,43.6715,1,0.1637,0,0.0766,0,0.2525,1,0.0342,0,0.2785,0,0.2497,0,0.0354,0,0.125,1,0.279,1,0.0419,0,2,0
187504,35200675002,175,35200675,583,3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.3165,43.6697,1,0.1575,0,0.0359,0,0.1381,1,0.0301,0,0.2127,0,0.1675,0,,0,0.0686,1,0.2829,1,0.0315,0,1,0
187505,35200675003,86,35200675,583,3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.3148,43.6697,1,0.1567,0,0.0457,0,0.1826,0,0.0312,0,0.241,0,0.2046,0,,0,0.0753,0,0.2932,0,0.0397,0,1,0
187506,35200676002,201,35200676,631,3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.3169,43.6723,1,0.1677,0,0.0775,1,0.2822,0,0.036,0,0.2731,0,0.2669,0,0.0372,0,0.1427,0,0.2688,0,0.0475,0,2,0
187507,35200676003,78,35200676,631,3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.3142,43.6703,1,0.1536,0,0.0392,0,0.18,1,0.0328,0,0.2186,0,0.185,0,,0,0.0769,0,0.2604,0,0.0368,0,1,0
187508,35200676004,352,35200676,631,3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.3153,43.6721,1,0.1619,0,0.0536,1,0.2385,1,0.034,1,0.2914,0,0.2562,0,,0,0.1078,1,0.2767,0,0.0383,0,1,0
187509,35200677001,119,35200677,516,3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.3125,43.6758,1,0.1466,0,0.0341,1,0.3205,0,0.0346,0,0.0668,0,0.327,0,,0,0.0714,0,0.143,0,0.0429,0,1,0
187510,35200677002,95,35200677,516,3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.3131,43.6749,1,0.1464,0,0.0335,0,0.3084,0,0.0343,0,0.0677,0,0.3225,0,,0,0.0745,0,0.1516,0,0.0426,0,1,0
187511,35200677003,302,35200677,516,3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.3153,43.6744,1,0.159,0,0.0433,0,0.2239,1,0.0343,0,0.1722,0,0.2503,0,,0,0.1062,0,0.1895,0,0.0366,0,1,0
187512,35200678001,689,35200678,689,3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.3114,43.6734,1,0.1403,0,0.0079,1,0.1749,1,0.021,0,0.0155,0,0.0921,0,,0,,0,0.0784,1,0.0258,0,0,0
187513,35200679001,145,35200679,553,3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.3122,43.6775,1,0.1386,0,0.0328,0,0.2675,1,0.034,0,0.0392,0,0.2527,0,,0,0.1036,0,0.089,0,0.0451,0,1,0
187514,35200679002,106,35200679,553,3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.313,43.6772,1,0.1397,0,0.0287,0,0.2594,1,0.0335,0,0.0553,0,0.2331,0,,0,0.0587,0,0.1045,0,0.0452,0,1,0
187515,35200679003,178,35200679,553,3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.3137,43.6763,1,0.1409,0,0.0271,0,0.2946,0,0.0334,0,0.0622,0,0.2861,0,,0,0.0659,0,0.1072,0,0.0423,0,1,0
187516,35200679004,124,35200679,553,3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.3116,43.6761,1,0.1417,0,0.0258,0,0.2545,0,0.0316,0,0.0613,0,0.2411,0,,0,0.0679,0,0.1066,0,0.0423,0,1,0
187517,35200680001,448,35200680,849,3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.3106,43.6789,1,0.1333,0,0.0438,0,0.2165,1,0.0312,0,0.0164,0,0.2181,0,,0,0.052,0,0.0796,1,0.0317,0,1,0
